,treatment,location,session,futuretense,mandarin,id,participant,period,a,b,c,d,interestrate,lowerbound,upperbound,randomperiod,finalprofit,client,gender,race,econ,course,female,chinese,econmajor,immi,identity,r1,l1,otherlanguage,whichlanguage,engcountry,pro1,pro2,often1,often2,chineseismainlanguage0english1ma
803,CF,1,160317_1442,1,1,17,101,4,1,0,1,9,0.64185387,0.5877867,0.64185387,7,19,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,10.0,10.0,10.0,0.0
804,CF,1,160317_1442,1,1,17,101,5,2,0,2,9,0.32092693,0.29389334,0.32092693,7,19,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,10.0,10.0,10.0,0.0
805,CF,1,160317_1442,1,1,17,101,6,4,4,8,9,0.16046347,0.14694667,0.16046347,7,19,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,10.0,10.0,10.0,0.0
806,CF,1,160317_1442,1,1,17,101,7,1,4,5,9,0.64185387,0.5877867,0.64185387,7,19,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,10.0,10.0,10.0,0.0
807,CF,1,160317_1442,1,1,17,101,8,4,0,4,9,0.16046347,0.14694667,0.16046347,7,19,HSSWKCAT21,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,10.0,10.0,10.0,0.0
808,CN,1,160317_1541,0,1,1,102,1,8,4,12,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
809,CN,1,160317_1541,0,1,1,102,2,2,0,2,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
810,CN,1,160317_1541,0,1,1,102,3,1,4,5,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
811,CN,1,160317_1541,0,1,1,102,4,2,4,6,9,0.32092693,0.29389334,0.32092693,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
812,CN,1,160317_1541,0,1,1,102,5,8,0,8,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
813,CN,1,160317_1541,0,1,1,102,6,1,0,1,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
814,CN,1,160317_1541,0,1,1,102,7,4,4,8,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
815,CN,1,160317_1541,0,1,1,102,8,4,0,4,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT01,Male,Chinese;,No,4,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,10.0,10.0,10.0,10.0,1.0
816,CN,1,160317_1541,0,1,2,103,1,1,0,1,2,0.18232156,0.09531018,0.18232156,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
817,CN,1,160317_1541,0,1,2,103,2,2,4,6,5,0.20273255,0.16823612,0.20273255,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
818,CN,1,160317_1541,0,1,2,103,3,4,0,4,4,0.08411806,0.06559107,0.08411806,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
819,CN,1,160317_1541,0,1,2,103,4,2,0,2,3,0.13118213,0.09116078,0.13118213,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
820,CN,1,160317_1541,0,1,2,103,5,8,4,12,9,0.08023173,0.073473334,0.08023173,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
821,CN,1,160317_1541,0,1,2,103,6,4,4,8,4,0.08411806,0.06559107,0.08411806,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
822,CN,1,160317_1541,0,1,2,103,7,8,0,8,7,0.06632853,0.058750454,0.06632853,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
823,CN,1,160317_1541,0,1,2,103,8,1,4,5,2,0.18232156,0.09531018,0.18232156,7,18,HSSWKCAT02,Female,Chinese;,Yes,2,1,1,1,Foreigner,Mainland Chinese,,Mandarin,,,,8.0,10.0,10.0,9.0,1.0
824,CN,1,160317_1541,0,1,3,104,1,8,4,12,9,0.08023173,0.073473334,0.08023173,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
825,CN,1,160317_1541,0,1,3,104,2,2,0,2,9,0.32092693,0.29389334,0.32092693,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
826,CN,1,160317_1541,0,1,3,104,3,1,4,5,9,0.64185387,0.5877867,0.64185387,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
827,CN,1,160317_1541,0,1,3,104,4,2,4,6,9,0.32092693,0.29389334,0.32092693,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
828,CN,1,160317_1541,0,1,3,104,5,8,0,8,9,0.08023173,0.073473334,0.08023173,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
829,CN,1,160317_1541,0,1,3,104,6,1,0,1,9,0.64185387,0.5877867,0.64185387,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
830,CN,1,160317_1541,0,1,3,104,7,4,4,8,9,0.16046347,0.14694667,0.16046347,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
831,CN,1,160317_1541,0,1,3,104,8,4,0,4,9,0.16046347,0.14694667,0.16046347,8,10,HSSWKCAT03,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,9.0,9.0,9.0,9.0,0.0
832,CN,1,160317_1541,0,1,4,105,1,8,0,8,1,0.011913772,0.0,0.011913772,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
833,CN,1,160317_1541,0,1,4,105,2,2,0,2,1,0.04765509,0.0,0.04765509,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
834,CN,1,160317_1541,0,1,4,105,3,4,4,8,1,0.023827545,0.0,0.023827545,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
835,CN,1,160317_1541,0,1,4,105,4,1,4,5,1,0.09531018,0.0,0.09531018,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
836,CN,1,160317_1541,0,1,4,105,5,2,4,6,1,0.04765509,0.0,0.04765509,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
837,CN,1,160317_1541,0,1,4,105,6,4,0,4,1,0.023827545,0.0,0.023827545,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
838,CN,1,160317_1541,0,1,4,105,7,1,0,1,1,0.09531018,0.0,0.09531018,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
839,CN,1,160317_1541,0,1,4,105,8,8,4,12,1,0.011913772,0.0,0.011913772,4,18,HSSWKCAT04,Female,Chinese;,Yes,2,1,1,1,Singapore Citizen,Singaporean Chinese,,Mandarin,,,,8.0,8.0,8.0,8.0,1.0
840,CN,1,160317_1541,0,1,5,106,1,2,4,6,1,0.04765509,0.0,0.04765509,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
841,CN,1,160317_1541,0,1,5,106,2,1,4,5,1,0.09531018,0.0,0.09531018,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
842,CN,1,160317_1541,0,1,5,106,3,1,0,1,1,0.09531018,0.0,0.09531018,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
843,CN,1,160317_1541,0,1,5,106,4,2,0,2,1,0.04765509,0.0,0.04765509,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
844,CN,1,160317_1541,0,1,5,106,5,8,0,8,4,0.04205903,0.032795534,0.04205903,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
845,CN,1,160317_1541,0,1,5,106,6,4,0,4,1,0.023827545,0.0,0.023827545,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
846,CN,1,160317_1541,0,1,5,106,7,4,4,8,1,0.023827545,0.0,0.023827545,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
847,CN,1,160317_1541,0,1,5,106,8,8,4,12,2,0.022790195,0.011913772,0.022790195,5,14,HSSWKCAT05,Female,Chinese;,Yes,1,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,5.0,0.0
848,CN,1,160317_1541,0,1,6,107,1,8,0,8,5,0.05068314,0.04205903,0.05068314,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
849,CN,1,160317_1541,0,1,6,107,2,2,0,2,7,0.26531413,0.23500182,0.26531413,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
850,CN,1,160317_1541,0,1,6,107,3,4,4,8,9,0.16046347,0.14694667,0.16046347,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
851,CN,1,160317_1541,0,1,6,107,4,1,4,5,6,0.47000363,0.4054651,0.47000363,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
852,CN,1,160317_1541,0,1,6,107,5,2,4,6,4,0.16823612,0.13118213,0.16823612,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
853,CN,1,160317_1541,0,1,6,107,6,4,0,4,4,0.08411806,0.06559107,0.08411806,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
854,CN,1,160317_1541,0,1,6,107,7,1,0,1,8,0.5877867,0.53062826,0.5877867,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
855,CN,1,160317_1541,0,1,6,107,8,8,4,12,9,0.08023173,0.073473334,0.08023173,5,17,HSSWKCAT07,Male,Chinese;,No,4,0,1,0,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,9.0,10.0,9.0,0.0
856,CN,1,160317_1541,0,1,7,108,1,1,0,1,7,0.53062826,0.47000363,0.53062826,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
857,CN,1,160317_1541,0,1,7,108,2,2,4,6,8,0.29389334,0.26531413,0.29389334,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
858,CN,1,160317_1541,0,1,7,108,3,4,0,4,6,0.11750091,0.101366274,0.11750091,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
859,CN,1,160317_1541,0,1,7,108,4,2,0,2,9,0.32092693,0.29389334,0.32092693,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
860,CN,1,160317_1541,0,1,7,108,5,8,4,12,8,0.073473334,0.06632853,0.073473334,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
861,CN,1,160317_1541,0,1,7,108,6,4,4,8,6,0.11750091,0.101366274,0.11750091,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
862,CN,1,160317_1541,0,1,7,108,7,8,0,8,6,0.058750454,0.05068314,0.058750454,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
863,CN,1,160317_1541,0,1,7,108,8,1,4,5,9,0.64185387,0.5877867,0.64185387,2,10,HSSWKCAT08,Female,Chinese;,Yes,3,1,1,1,Foreigner,Malaysian Chinese,,Mandarin,,,,6.0,9.0,5.0,9.0,1.0
864,CN,1,160317_1541,0,1,8,109,1,2,4,6,6,0.23500182,0.20273255,0.23500182,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
865,CN,1,160317_1541,0,1,8,109,2,1,0,1,3,0.26236427,0.18232156,0.26236427,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
866,CN,1,160317_1541,0,1,8,109,3,8,4,12,8,0.073473334,0.06632853,0.073473334,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
867,CN,1,160317_1541,0,1,8,109,4,8,0,8,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
868,CN,1,160317_1541,0,1,8,109,5,1,4,5,5,0.4054651,0.33647224,0.4054651,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
869,CN,1,160317_1541,0,1,8,109,6,4,4,8,9,0.16046347,0.14694667,0.16046347,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
870,CN,1,160317_1541,0,1,8,109,7,4,0,4,8,0.14694667,0.13265707,0.14694667,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
871,CN,1,160317_1541,0,1,8,109,8,2,0,2,4,0.16823612,0.13118213,0.16823612,3,10,HSSWKCAT12,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,10.0,5.0,10.0,1.0
872,CN,1,160317_1541,0,1,9,110,1,8,4,12,5,0.05068314,0.04205903,0.05068314,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
873,CN,1,160317_1541,0,1,9,110,2,2,0,2,4,0.16823612,0.13118213,0.16823612,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
874,CN,1,160317_1541,0,1,9,110,3,1,4,5,9,0.64185387,0.5877867,0.64185387,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
875,CN,1,160317_1541,0,1,9,110,4,2,4,6,9,0.32092693,0.29389334,0.32092693,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
876,CN,1,160317_1541,0,1,9,110,5,8,0,8,9,0.08023173,0.073473334,0.08023173,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
877,CN,1,160317_1541,0,1,9,110,6,1,0,1,9,0.64185387,0.5877867,0.64185387,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
878,CN,1,160317_1541,0,1,9,110,7,4,4,8,9,0.16046347,0.14694667,0.16046347,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
879,CN,1,160317_1541,0,1,9,110,8,4,0,4,9,0.16046347,0.14694667,0.16046347,6,10,HSSWKCAT13,Male,Chinese;,No,2,0,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,7.0,9.0,9.0,10.0,1.0
880,CN,1,160317_1541,0,1,10,111,1,8,0,8,6,0.058750454,0.05068314,0.058750454,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
881,CN,1,160317_1541,0,1,10,111,2,8,4,12,7,0.06632853,0.058750454,0.06632853,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
882,CN,1,160317_1541,0,1,10,111,3,2,4,6,7,0.26531413,0.23500182,0.26531413,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
883,CN,1,160317_1541,0,1,10,111,4,4,4,8,7,0.13265707,0.11750091,0.13265707,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
884,CN,1,160317_1541,0,1,10,111,5,1,0,1,5,0.4054651,0.33647224,0.4054651,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
885,CN,1,160317_1541,0,1,10,111,6,4,0,4,8,0.14694667,0.13265707,0.14694667,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
886,CN,1,160317_1541,0,1,10,111,7,2,0,2,6,0.23500182,0.20273255,0.23500182,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
887,CN,1,160317_1541,0,1,10,111,8,1,4,5,2,0.18232156,0.09531018,0.18232156,6,10,HSSWKCAT14,Female,Chinese;,Yes,3,1,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,10.0,8.0,10.0,3.0,0.0
888,CN,1,160317_1541,0,1,11,112,1,1,0,1,9,0.64185387,0.5877867,0.64185387,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
889,CN,1,160317_1541,0,1,11,112,2,2,4,6,1,0.04765509,0.0,0.04765509,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
890,CN,1,160317_1541,0,1,11,112,3,4,0,4,5,0.101366274,0.08411806,0.101366274,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
891,CN,1,160317_1541,0,1,11,112,4,2,0,2,7,0.26531413,0.23500182,0.26531413,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
892,CN,1,160317_1541,0,1,11,112,5,8,4,12,9,0.08023173,0.073473334,0.08023173,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
893,CN,1,160317_1541,0,1,11,112,6,4,4,8,7,0.13265707,0.11750091,0.13265707,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
894,CN,1,160317_1541,0,1,11,112,7,8,0,8,9,0.08023173,0.073473334,0.08023173,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
895,CN,1,160317_1541,0,1,11,112,8,1,4,5,1,0.09531018,0.0,0.09531018,6,10,HSSWKCAT15,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,8.0,7.0,7.0,0.0
896,CN,1,160317_1541,0,1,12,113,1,8,0,8,6,0.058750454,0.05068314,0.058750454,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
897,CN,1,160317_1541,0,1,12,113,2,8,4,12,9,0.08023173,0.073473334,0.08023173,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
898,CN,1,160317_1541,0,1,12,113,3,2,4,6,6,0.23500182,0.20273255,0.23500182,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
899,CN,1,160317_1541,0,1,12,113,4,4,4,8,7,0.13265707,0.11750091,0.13265707,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
900,CN,1,160317_1541,0,1,12,113,5,1,0,1,1,0.09531018,0.0,0.09531018,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
901,CN,1,160317_1541,0,1,12,113,6,4,0,4,6,0.11750091,0.101366274,0.11750091,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
902,CN,1,160317_1541,0,1,12,113,7,2,0,2,4,0.16823612,0.13118213,0.16823612,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
903,CN,1,160317_1541,0,1,12,113,8,1,4,5,9,0.64185387,0.5877867,0.64185387,2,19,HSSWKCAT17,Female,Chinese;,No,4,1,1,0,Foreigner,Malaysian Chinese,,Mandarin,,,,9.0,10.0,8.0,10.0,1.0
904,CN,1,160317_1541,0,1,13,114,1,8,4,12,1,0.011913772,0.0,0.011913772,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
905,CN,1,160317_1541,0,1,13,114,2,2,4,6,1,0.04765509,0.0,0.04765509,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
906,CN,1,160317_1541,0,1,13,114,3,8,0,8,9,0.08023173,0.073473334,0.08023173,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
907,CN,1,160317_1541,0,1,13,114,4,1,0,1,9,0.64185387,0.5877867,0.64185387,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
908,CN,1,160317_1541,0,1,13,114,5,2,0,2,1,0.04765509,0.0,0.04765509,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
909,CN,1,160317_1541,0,1,13,114,6,4,4,8,1,0.023827545,0.0,0.023827545,3,10,HSSWKCAT18,Male,Chinese;,Yes,3,0,1,1,Singapore Citizen,Singaporean Chinese,,English,,,,8.0,7.0,10.0,10.0,0.0
